sales_game_id,title,platform,genre,publisher,developer,release_year,source
2250,NHL 98,PS,Sports,Electronic Arts,,1997.0,kaggle:ulrikthygepedersen/video-games-sales
2251,FIFA Street,X360,Sports,Electronic Arts,,2012.0,kaggle:ulrikthygepedersen/video-games-sales
2252,EA Sports Active 2,PS3,Sports,Electronic Arts,,2010.0,kaggle:ulrikthygepedersen/video-games-sales
2253,SpongeBob SquarePants: The Yellow Avenger,PSP,Action,THQ,,2006.0,kaggle:ulrikthygepedersen/video-games-sales
2254,WWE SmackDown vs. Raw 2009,X360,Fighting,THQ,,2008.0,kaggle:ulrikthygepedersen/video-games-sales
2255,Dante's Inferno,X360,Action,Electronic Arts,,2010.0,kaggle:ulrikthygepedersen/video-games-sales
2256,Wipeout: In The Zone,X360,Misc,Activision,,2011.0,kaggle:ulrikthygepedersen/video-games-sales
2257,Space Jam,PS,Sports,Acclaim Entertainment,,1996.0,kaggle:ulrikthygepedersen/video-games-sales
2258,Kung Fu Panda,Wii,Action,Activision,,2008.0,kaggle:ulrikthygepedersen/video-games-sales
2259,Knockout Kings 2000,N64,Fighting,Electronic Arts,,1999.0,kaggle:ulrikthygepedersen/video-games-sales
2260,Balloon Fight,NES,Platform,Nintendo,,1985.0,kaggle:ulrikthygepedersen/video-games-sales
2261,Assassin's Creed,PC,Adventure,Ubisoft,,2008.0,kaggle:ulrikthygepedersen/video-games-sales
2262,Disney Magical World,3DS,Adventure,Nintendo,,2013.0,kaggle:ulrikthygepedersen/video-games-sales
2263,Crysis 3,X360,Shooter,Electronic Arts,,2013.0,kaggle:ulrikthygepedersen/video-games-sales
2264,Lego Batman 3: Beyond Gotham,PS4,Action,Warner Bros. Interactive Entertainment,,2014.0,kaggle:ulrikthygepedersen/video-games-sales
2265,Dynasty Warriors 7,PS3,Action,Tecmo Koei,,2011.0,kaggle:ulrikthygepedersen/video-games-sales
2266,The Evil Within,PS3,Action,Bethesda Softworks,,2014.0,kaggle:ulrikthygepedersen/video-games-sales
2267,MLB 12: The Show,PS3,Sports,Sony Computer Entertainment,,2012.0,kaggle:ulrikthygepedersen/video-games-sales
2268,Sonic Riders,GC,Racing,Sega,,2006.0,kaggle:ulrikthygepedersen/video-games-sales
2269,Starsky & Hutch,PS2,Racing,Empire Interactive,,2003.0,kaggle:ulrikthygepedersen/video-games-sales
2270,Tobal No.1,PS,Fighting,Sony Computer Entertainment,,1996.0,kaggle:ulrikthygepedersen/video-games-sales
2271,Lost Odyssey,X360,Role-Playing,Microsoft Game Studios,,2007.0,kaggle:ulrikthygepedersen/video-games-sales
2272,MLB 15: The Show,PS4,Sports,Sony Computer Entertainment,,2015.0,kaggle:ulrikthygepedersen/video-games-sales
2273,Operation Flashpoint: Dragon Rising,PS3,Shooter,Codemasters,,2009.0,kaggle:ulrikthygepedersen/video-games-sales
2274,Homefront,PS3,Shooter,THQ,,2011.0,kaggle:ulrikthygepedersen/video-games-sales
2275,AMF Bowling Pinbusters!,Wii,Sports,Bethesda Softworks,,2007.0,kaggle:ulrikthygepedersen/video-games-sales
2276,Street Hoops,PS2,Sports,Activision,,2002.0,kaggle:ulrikthygepedersen/video-games-sales
2277,Avatar: The Game,PS3,Action,Ubisoft,,2009.0,kaggle:ulrikthygepedersen/video-games-sales
2278,Harvest Moon 3D: A New Beginning,3DS,Action,Marvelous Entertainment,,2012.0,kaggle:ulrikthygepedersen/video-games-sales
2279,Tom Clancy's EndWar,X360,Strategy,Ubisoft,,2008.0,kaggle:ulrikthygepedersen/video-games-sales
2280,Knockout Kings 2002,PS2,Sports,Electronic Arts,,2002.0,kaggle:ulrikthygepedersen/video-games-sales
2281,Tokyo Xtreme Racer 3,PS2,Racing,Genki,,2003.0,kaggle:ulrikthygepedersen/video-games-sales
2282,LEGO Indiana Jones 2: The Adventure Continues,PS3,Action,Activision,,2009.0,kaggle:ulrikthygepedersen/video-games-sales
2283,Colin McRae Rally 2.0,PS,Racing,Codemasters,,2000.0,kaggle:ulrikthygepedersen/video-games-sales
2284,Glover,N64,Platform,Hasbro Interactive,,1998.0,kaggle:ulrikthygepedersen/video-games-sales
2285,MX vs. ATV Reflex,PS3,Racing,THQ,,2009.0,kaggle:ulrikthygepedersen/video-games-sales
2286,Minecraft: Story Mode,X360,Adventure,Mojang,,2015.0,kaggle:ulrikthygepedersen/video-games-sales
2287,Namco Museum,XB,Misc,Unknown,,,kaggle:ulrikthygepedersen/video-games-sales
2288,Marvel: Ultimate Alliance 2,X360,Role-Playing,Activision,,2009.0,kaggle:ulrikthygepedersen/video-games-sales
2289,Call of Duty: World at War,DS,Shooter,Activision,,2008.0,kaggle:ulrikthygepedersen/video-games-sales
2290,Super Momotarou Dentetsu III,SNES,Simulation,Hudson Soft,,1994.0,kaggle:ulrikthygepedersen/video-games-sales
2291,Sonic Mega Collection Plus,XB,Misc,Sega,,2004.0,kaggle:ulrikthygepedersen/video-games-sales
2292,DJ Hero,PS3,Misc,Activision,,2009.0,kaggle:ulrikthygepedersen/video-games-sales
2293,Dragon Age: Inquisition,XOne,Role-Playing,Electronic Arts,,2014.0,kaggle:ulrikthygepedersen/video-games-sales
2294,The Simpsons Game,PS3,Action,Electronic Arts,,2007.0,kaggle:ulrikthygepedersen/video-games-sales
2295,Tiger Woods PGA Tour 2002,PS2,Sports,Electronic Arts,,2002.0,kaggle:ulrikthygepedersen/video-games-sales
2296,Rhythm Heaven,Wii,Misc,Unknown,,,kaggle:ulrikthygepedersen/video-games-sales
2297,Mini-Yonku Shining Scorpion: Let's & Go!!,SNES,Racing,ASCII Entertainment,,1996.0,kaggle:ulrikthygepedersen/video-games-sales
2298,MLB 2005,PS2,Sports,Sony Computer Entertainment,,2004.0,kaggle:ulrikthygepedersen/video-games-sales
2299,SOCOM 4: U.S. Navy SEALs,PS3,Shooter,Sony Computer Entertainment,,2011.0,kaggle:ulrikthygepedersen/video-games-sales
2300,Burnout Revenge,PS2,Racing,Electronic Arts,,2005.0,kaggle:ulrikthygepedersen/video-games-sales
2301,Buzz! Quiz TV,PS3,Misc,Sony Computer Entertainment,,2008.0,kaggle:ulrikthygepedersen/video-games-sales
2302,We Ski & Snowboard,Wii,Sports,Atari,,2008.0,kaggle:ulrikthygepedersen/video-games-sales
2303,Destruction Derby,PS,Racing,Psygnosis,,1995.0,kaggle:ulrikthygepedersen/video-games-sales
2304,TouchMaster 2,DS,Puzzle,Midway Games,,2008.0,kaggle:ulrikthygepedersen/video-games-sales
2305,Crysis 3,PS3,Shooter,Electronic Arts,,2013.0,kaggle:ulrikthygepedersen/video-games-sales
2306,3Xtreme,PS,Action,989 Studios,,1999.0,kaggle:ulrikthygepedersen/video-games-sales
2307,Hot Shots Tennis,PS2,Sports,Sony Computer Entertainment,,2006.0,kaggle:ulrikthygepedersen/video-games-sales
2308,Sonic Heroes,XB,Platform,Sega,,2003.0,kaggle:ulrikthygepedersen/video-games-sales
2309,Resistance: Retribution,PSP,Shooter,Sony Computer Entertainment,,2009.0,kaggle:ulrikthygepedersen/video-games-sales
2310,Tiger Woods PGA Tour 12: The Masters,PS3,Sports,Electronic Arts,,2011.0,kaggle:ulrikthygepedersen/video-games-sales
2311,Star Wars: The Force Unleashed,DS,Action,LucasArts,,2008.0,kaggle:ulrikthygepedersen/video-games-sales
2312,Madden NFL 99,N64,Sports,Electronic Arts,,1998.0,kaggle:ulrikthygepedersen/video-games-sales
2313,Spider-Man 3,PS2,Platform,Activision,,2007.0,kaggle:ulrikthygepedersen/video-games-sales
2314,James Bond 007: Agent Under Fire,XB,Shooter,Electronic Arts,,2002.0,kaggle:ulrikthygepedersen/video-games-sales
2315,Samba De Amigo,Wii,Misc,Sega,,2008.0,kaggle:ulrikthygepedersen/video-games-sales
2316,The Elder Scrolls Online,PC,Role-Playing,Bethesda Softworks,,2014.0,kaggle:ulrikthygepedersen/video-games-sales
2317,Pure,PS3,Racing,Disney Interactive Studios,,2008.0,kaggle:ulrikthygepedersen/video-games-sales
2318,FIFA Soccer 09 All-Play,Wii,Sports,Electronic Arts,,2008.0,kaggle:ulrikthygepedersen/video-games-sales
2319,Fossil Fighters,DS,Role-Playing,Nintendo,,2008.0,kaggle:ulrikthygepedersen/video-games-sales
2320,LittleBigPlanet Karting,PS3,Action,Sony Computer Entertainment,,2012.0,kaggle:ulrikthygepedersen/video-games-sales
2321,X-Men Legends,XB,Role-Playing,Activision,,2004.0,kaggle:ulrikthygepedersen/video-games-sales
2322,NBA Live 2005,XB,Sports,Electronic Arts,,2004.0,kaggle:ulrikthygepedersen/video-games-sales
2323,Harry Potter: Quidditch World Cup,PS2,Sports,Electronic Arts,,2003.0,kaggle:ulrikthygepedersen/video-games-sales
2324,The Biggest Loser: Ultimate Workout,X360,Sports,THQ,,2010.0,kaggle:ulrikthygepedersen/video-games-sales
2325,Madagascar,GBA,Platform,Activision,,2005.0,kaggle:ulrikthygepedersen/video-games-sales
2326,Call of Juarez: Bound in Blood,PS3,Shooter,Ubisoft,,2009.0,kaggle:ulrikthygepedersen/video-games-sales
2327,Killzone: Liberation,PSP,Shooter,Sony Computer Entertainment,,2006.0,kaggle:ulrikthygepedersen/video-games-sales
2328,Madden NFL 08,Wii,Sports,Electronic Arts,,2007.0,kaggle:ulrikthygepedersen/video-games-sales
2329,Blitz: The League,PS2,Sports,Unknown,,2005.0,kaggle:ulrikthygepedersen/video-games-sales
2330,LEGO Jurassic World,PS4,Action,Warner Bros. Interactive Entertainment,,2015.0,kaggle:ulrikthygepedersen/video-games-sales
2331,Castlevania: Circle of the Moon,GBA,Platform,Konami Digital Entertainment,,2001.0,kaggle:ulrikthygepedersen/video-games-sales
2332,Sonic Chronicles: The Dark Brotherhood,DS,Role-Playing,Sega,,2008.0,kaggle:ulrikthygepedersen/video-games-sales
2333,Tiger Woods PGA Tour 06,PS2,Sports,Electronic Arts,,2005.0,kaggle:ulrikthygepedersen/video-games-sales
2334,Classic NES Series: The Legend of Zelda,GBA,Adventure,Nintendo,,2004.0,kaggle:ulrikthygepedersen/video-games-sales
2335,The Jak and Daxter Collection,PS3,Platform,Sony Computer Entertainment,,2012.0,kaggle:ulrikthygepedersen/video-games-sales
2336,Fire Emblem: The Sacred Stones,GBA,Strategy,Nintendo,,2004.0,kaggle:ulrikthygepedersen/video-games-sales
2337,Pokemon Card GB2: Here Comes Team GR!,GB,Strategy,Nintendo,,2001.0,kaggle:ulrikthygepedersen/video-games-sales
2338,Finding Nemo,GC,Action,THQ,,2003.0,kaggle:ulrikthygepedersen/video-games-sales
2339,CSI: Hard Evidence,Wii,Adventure,Ubisoft,,2008.0,kaggle:ulrikthygepedersen/video-games-sales
2340,Ace Combat 2,PS,Simulation,Sony Computer Entertainment,,1997.0,kaggle:ulrikthygepedersen/video-games-sales
2341,F1 2009,Wii,Racing,Codemasters,,2009.0,kaggle:ulrikthygepedersen/video-games-sales
2342,NFL 2K2,PS2,Sports,Sega,,2001.0,kaggle:ulrikthygepedersen/video-games-sales
2343,EA Sports UFC 2,PS4,Sports,Electronic Arts,,2016.0,kaggle:ulrikthygepedersen/video-games-sales
2344,Dissidia 012: Duodecim Final Fantasy,PSP,Fighting,Square Enix,,2011.0,kaggle:ulrikthygepedersen/video-games-sales
2345,LEGO Marvel Super Heroes,3DS,Action,Warner Bros. Interactive Entertainment,,2013.0,kaggle:ulrikthygepedersen/video-games-sales
2346,F1 2010,X360,Racing,Codemasters,,2010.0,kaggle:ulrikthygepedersen/video-games-sales
2347,Monster 4X4: World Circuit,Wii,Racing,Ubisoft,,2006.0,kaggle:ulrikthygepedersen/video-games-sales
2348,Call of Duty: Modern Warfare 2,PC,Shooter,Activision,,2009.0,kaggle:ulrikthygepedersen/video-games-sales
2349,Wii Fit U,WiiU,Sports,Nintendo,,2013.0,kaggle:ulrikthygepedersen/video-games-sales
2350,Kingdoms of Amalur: Reckoning,X360,Role-Playing,Electronic Arts,,2012.0,kaggle:ulrikthygepedersen/video-games-sales
2351,Call of Duty: Modern Warfare 3,Wii,Shooter,Activision,,2011.0,kaggle:ulrikthygepedersen/video-games-sales
2352,MLB 2001,PS,Sports,Sony Computer Entertainment,,2000.0,kaggle:ulrikthygepedersen/video-games-sales
2353,SingStar Anthems,PS2,Misc,Sony Computer Entertainment,,2006.0,kaggle:ulrikthygepedersen/video-games-sales
2354,Seiken Densetsu 3,SNES,Role-Playing,SquareSoft,,1995.0,kaggle:ulrikthygepedersen/video-games-sales
2355,Mega Man 8 Anniversary Collector's Edition,PS,Platform,Capcom,,1996.0,kaggle:ulrikthygepedersen/video-games-sales
2356,WWE SmackDown vs. Raw 2011,X360,Fighting,THQ,,2010.0,kaggle:ulrikthygepedersen/video-games-sales
2357,Sleeping Dogs,X360,Action,Square Enix,,2012.0,kaggle:ulrikthygepedersen/video-games-sales
2358,Grand Theft Auto IV,PC,Action,Take-Two Interactive,,2008.0,kaggle:ulrikthygepedersen/video-games-sales
2359,Peppa Pig: The Game,DS,Misc,Pinnacle,,2008.0,kaggle:ulrikthygepedersen/video-games-sales
2360,Michael Jackson: The Experience,X360,Misc,Ubisoft,,2011.0,kaggle:ulrikthygepedersen/video-games-sales
2361,Ghostbusters: The Video Game,Wii,Action,Atari,,2009.0,kaggle:ulrikthygepedersen/video-games-sales
2362,Rock Band 3,X360,Misc,MTV Games,,2010.0,kaggle:ulrikthygepedersen/video-games-sales
2363,Resident Evil: Revelations,3DS,Action,Capcom,,2012.0,kaggle:ulrikthygepedersen/video-games-sales
2364,NBA 2K6,PS2,Action,Take-Two Interactive,,2005.0,kaggle:ulrikthygepedersen/video-games-sales
2365,Buzz! The Mega Quiz,PS2,Misc,Sony Computer Entertainment,,2007.0,kaggle:ulrikthygepedersen/video-games-sales
2366,Endless Ocean: Blue World,Wii,Simulation,Nintendo,,2009.0,kaggle:ulrikthygepedersen/video-games-sales
2367,Star Wars: Rebel Assault II - The Hidden Empire,PS,Shooter,CTO SpA,,1996.0,kaggle:ulrikthygepedersen/video-games-sales
2368,Just Cause 3,XOne,Action,Square Enix,,2015.0,kaggle:ulrikthygepedersen/video-games-sales
2369,Metal Gear Ac!d,PSP,Strategy,Konami Digital Entertainment,,2004.0,kaggle:ulrikthygepedersen/video-games-sales
2370,Cooking Mama: World Kitchen,Wii,Simulation,505 Games,,2008.0,kaggle:ulrikthygepedersen/video-games-sales
2371,Tekken Tag Tournament 2,PS3,Fighting,Namco Bandai Games,,2012.0,kaggle:ulrikthygepedersen/video-games-sales
2372,ESPN NHL 2K5,PS2,Sports,Global Star,,2004.0,kaggle:ulrikthygepedersen/video-games-sales
2373,GRID,X360,Racing,Codemasters,,2008.0,kaggle:ulrikthygepedersen/video-games-sales
2374,Phantasy Star Portable 2,PSP,Role-Playing,Sega,,2009.0,kaggle:ulrikthygepedersen/video-games-sales
2375,Crimson Skies: High Road to Revenge,XB,Simulation,Microsoft Game Studios,,2003.0,kaggle:ulrikthygepedersen/video-games-sales
2376,Spec Ops: Ranger Elite,PS,Shooter,TalonSoft,,2001.0,kaggle:ulrikthygepedersen/video-games-sales
2377,Gex,PS,Platform,Crystal Dynamics,,1995.0,kaggle:ulrikthygepedersen/video-games-sales
2378,NBA 2K14,XOne,Sports,Take-Two Interactive,,2013.0,kaggle:ulrikthygepedersen/video-games-sales
2379,DiRT,X360,Racing,Codemasters,,2007.0,kaggle:ulrikthygepedersen/video-games-sales
2380,Derby Stallion II,SNES,Sports,ASCII Entertainment,,1994.0,kaggle:ulrikthygepedersen/video-games-sales
2381,Gold's Gym: Dance Workout,Wii,Sports,Ubisoft,,2010.0,kaggle:ulrikthygepedersen/video-games-sales
2382,Red Faction: Guerrilla,X360,Shooter,THQ,,2009.0,kaggle:ulrikthygepedersen/video-games-sales
2383,Tom Clancy's Ghost Recon: Island Thunder,XB,Shooter,Ubisoft,,2003.0,kaggle:ulrikthygepedersen/video-games-sales
2384,Mercenaries 2: World in Flames,PS3,Shooter,Electronic Arts,,2008.0,kaggle:ulrikthygepedersen/video-games-sales
2385,Need for Speed: V-Rally,PS,Racing,Infogrames,,1997.0,kaggle:ulrikthygepedersen/video-games-sales
2386,Kingdom Hearts Re: Chain of Memories,PS2,Role-Playing,Square Enix,,2008.0,kaggle:ulrikthygepedersen/video-games-sales
2387,Pictionary,Wii,Puzzle,THQ,,2010.0,kaggle:ulrikthygepedersen/video-games-sales
2388,NCAA Football 13,PS3,Action,Electronic Arts,,2012.0,kaggle:ulrikthygepedersen/video-games-sales
2389,Kingdoms of Amalur: Reckoning,PS3,Role-Playing,Electronic Arts,,2012.0,kaggle:ulrikthygepedersen/video-games-sales
2390,NFL GameDay '97,PS,Sports,Sony Computer Entertainment,,1996.0,kaggle:ulrikthygepedersen/video-games-sales
2391,Beijing 2008,PS3,Sports,Sega,,2008.0,kaggle:ulrikthygepedersen/video-games-sales
2392,The House of the Dead: Overkill,Wii,Shooter,Sega,,2009.0,kaggle:ulrikthygepedersen/video-games-sales
2393,Tony Hawk's Project 8,PS2,Sports,Activision,,2006.0,kaggle:ulrikthygepedersen/video-games-sales
2394,Injustice: Gods Among Us,PS4,Fighting,Warner Bros. Interactive Entertainment,,2013.0,kaggle:ulrikthygepedersen/video-games-sales
2395,NHL 2000,PS,Sports,Electronic Arts,,1998.0,kaggle:ulrikthygepedersen/video-games-sales
2396,Buzz! Master Quiz,PSP,Misc,Sony Computer Entertainment,,2008.0,kaggle:ulrikthygepedersen/video-games-sales
2397,Brothers in Arms: Hell's Highway,X360,Shooter,Ubisoft,,2008.0,kaggle:ulrikthygepedersen/video-games-sales
2398,Fight Night Round 2,PS2,Fighting,Electronic Arts,,2005.0,kaggle:ulrikthygepedersen/video-games-sales
2399,Wizards of Waverly Place,DS,Misc,Disney Interactive Studios,,2009.0,kaggle:ulrikthygepedersen/video-games-sales
2400,Scooby-Doo! First Frights,DS,Action,Warner Bros. Interactive Entertainment,,2009.0,kaggle:ulrikthygepedersen/video-games-sales
2401,Conflict: Desert Storm,XB,Shooter,SCi,,2002.0,kaggle:ulrikthygepedersen/video-games-sales
2402,Triple Play 2002,PS2,Sports,Electronic Arts,,2002.0,kaggle:ulrikthygepedersen/video-games-sales
2403,Vagrant Story,PS,Role-Playing,Crave Entertainment,,2000.0,kaggle:ulrikthygepedersen/video-games-sales
2404,Lemmings,PSP,Puzzle,Sony Computer Entertainment,,2006.0,kaggle:ulrikthygepedersen/video-games-sales
2405,Warriors Orochi,PS2,Action,Tecmo Koei,,2007.0,kaggle:ulrikthygepedersen/video-games-sales
2406,Guitar Hero: Warriors of Rock,X360,Misc,Activision,,2010.0,kaggle:ulrikthygepedersen/video-games-sales
2407,Enduro,2600,Misc,Quelle,,1982.0,kaggle:ulrikthygepedersen/video-games-sales
2408,Tales of Xillia 2,PS3,Role-Playing,Namco Bandai Games,,2012.0,kaggle:ulrikthygepedersen/video-games-sales
2409,SingStar '90s,PS2,Misc,Sony Computer Entertainment,,2007.0,kaggle:ulrikthygepedersen/video-games-sales
2410,Monster Strike 3DS,3DS,Action,"mixi, Inc",,2015.0,kaggle:ulrikthygepedersen/video-games-sales
2411,Tomb Raider: Anniversary,Wii,Action,Eidos Interactive,,2007.0,kaggle:ulrikthygepedersen/video-games-sales
2412,Winning Eleven: Pro Evolution Soccer 2007,PSP,Sports,Konami Digital Entertainment,,2006.0,kaggle:ulrikthygepedersen/video-games-sales
2413,Darksiders II,PS3,Action,THQ,,2012.0,kaggle:ulrikthygepedersen/video-games-sales
2414,Ghostbusters: The Video Game,PS3,Action,Sony Computer Entertainment,,2009.0,kaggle:ulrikthygepedersen/video-games-sales
2415,The World Ends With You,DS,Role-Playing,Square Enix,,2007.0,kaggle:ulrikthygepedersen/video-games-sales
2416,The Lord of the Rings: War in the North,PS3,Action,Warner Bros. Interactive Entertainment,,,kaggle:ulrikthygepedersen/video-games-sales
2417,Rocky,PS2,Fighting,Rage Software,,2002.0,kaggle:ulrikthygepedersen/video-games-sales
2418,Dragon Quest VIII: Journey of the Cursed King,3DS,Role-Playing,Square Enix,,2015.0,kaggle:ulrikthygepedersen/video-games-sales
2419,Ford Racing,PS,Racing,Empire Interactive,,2001.0,kaggle:ulrikthygepedersen/video-games-sales
2420,Madden Football 64,N64,Sports,Electronic Arts,,1997.0,kaggle:ulrikthygepedersen/video-games-sales
2421,MLB 99,PS,Sports,Sony Computer Entertainment,,1998.0,kaggle:ulrikthygepedersen/video-games-sales
2422,Dragon Ball Z: Burst Limit,PS3,Fighting,Atari,,2008.0,kaggle:ulrikthygepedersen/video-games-sales
2423,The Lord of the Rings: War in the North,X360,Action,Warner Bros. Interactive Entertainment,,,kaggle:ulrikthygepedersen/video-games-sales
2424,The Legendary Starfy,DS,Platform,Nintendo,,2008.0,kaggle:ulrikthygepedersen/video-games-sales
2425,2010 FIFA World Cup South Africa,X360,Sports,Electronic Arts,,2010.0,kaggle:ulrikthygepedersen/video-games-sales
2426,Dynasty Warriors 4: Xtreme Legends,PS2,Action,Tecmo Koei,,2003.0,kaggle:ulrikthygepedersen/video-games-sales
2427,Ninja Gaiden Sigma 2,PS3,Action,Ubisoft Annecy,,2009.0,kaggle:ulrikthygepedersen/video-games-sales
2428,Forza Horizon 2,X360,Racing,Microsoft Game Studios,,2014.0,kaggle:ulrikthygepedersen/video-games-sales
2429,Skate 2,PS3,Sports,Electronic Arts,,2009.0,kaggle:ulrikthygepedersen/video-games-sales
2430,FIFA Soccer 08,DS,Sports,Electronic Arts,,2007.0,kaggle:ulrikthygepedersen/video-games-sales
2431,Army Men: Air Attack,PS,Action,3DO,,1999.0,kaggle:ulrikthygepedersen/video-games-sales
2432,Need for Speed: Nitro,Wii,Racing,Electronic Arts,,2009.0,kaggle:ulrikthygepedersen/video-games-sales
2433,Madden NFL 09 All-Play,Wii,Sports,Electronic Arts,,2008.0,kaggle:ulrikthygepedersen/video-games-sales
2434,NBA 2K8,X360,Sports,Take-Two Interactive,,2007.0,kaggle:ulrikthygepedersen/video-games-sales
2435,Far Cry: Primal,XOne,Action,Ubisoft,,2016.0,kaggle:ulrikthygepedersen/video-games-sales
2436,Street Fighter Alpha 2,PS,Fighting,Virgin Interactive,,1996.0,kaggle:ulrikthygepedersen/video-games-sales
2437,Tiger Woods PGA Tour 2005,XB,Sports,Electronic Arts,,2004.0,kaggle:ulrikthygepedersen/video-games-sales
2438,Army of Two: The 40th Day,PS3,Shooter,Electronic Arts,,2010.0,kaggle:ulrikthygepedersen/video-games-sales
2439,Blazing Angels: Squadrons of WWII,Wii,Simulation,Ubisoft,,2007.0,kaggle:ulrikthygepedersen/video-games-sales
2440,Castlevania III: Dracula's Curse,NES,Platform,Konami Digital Entertainment,,1989.0,kaggle:ulrikthygepedersen/video-games-sales
2441,Harry Potter and the Order of the Phoenix,DS,Action,Electronic Arts,,2007.0,kaggle:ulrikthygepedersen/video-games-sales
2442,Rampage World Tour,PS,Action,GT Interactive,,1997.0,kaggle:ulrikthygepedersen/video-games-sales
2443,Burnout Legends,PSP,Racing,Electronic Arts,,2005.0,kaggle:ulrikthygepedersen/video-games-sales
